
2008-05-28T03:23:47.884Z,22.9567,37.6129,13051.700,-379.689,-44.7671,-42.5558
2008-05-28T03:25:28.773Z,22.5830,39.3597,13051.832,-385.600,-40.6017,-35.1858
2008-05-28T03:27:03.583Z,27.6041,50.0056,13086.903,-382.753,-24.1678,-45.8183
2008-05-28T03:28:41.378Z,28.8202,47.8573,13051.833,-378.754,-25.4170,-46.2901
2008-05-28T03:30:19.209Z,30.8869,42.1589,13051.833,-386.644,-38.9756,-34.8636
2008-05-28T03:31:53.985Z,33.5889,43.2959,13051.833,-382.872,-25.9568,-38.5150
2008-05-28T03:33:38.776Z,34.6796,37.6435,7783.5835,-386.423,-16.4365,-35.4375
2008-05-28T03:35:12.668Z,38.5283,34.3208,13016.683,-392.060,-37.7010,-13.8728
2008-05-28T03:36:50.571Z,37.3844,33.1950,16144.167,-394.773,-12.6127,-29.0779
2008-05-28T03:38:28.402Z,39.5142,33.5554,16144.167,-396.818,-18.6330,-26.6320
2008-05-28T03:40:06.233Z,37.6441,30.5930,16144.001,-393.931,-9.05492,-21.8722
2008-05-28T03:41:44.065Z,40.3206,34.1096,16144.167,-399.368,-10.7706,-24.1587
2008-05-28T03:43:21.896Z,39.8453,33.8579,16144.167,-399.301,-17.2883,-22.0384
2008-05-28T03:44:59.726Z,37.3365,30.8209,16144.129,-390.834,-8.85239,-29.5888
2008-05-28T03:46:36.911Z,35.2014,29.6422,15145.666,-394.557,-8.77970,-35.1353
2008-05-28T03:48:14.742Z,40.6161,33.1439,15145.666,-394.711,-2.46096,-41.5356
2008-05-28T03:49:56.278Z,43.2846,30.8717,6972.4663,-380.250,-23.4258,-39.4139
2008-05-28T03:51:36.450Z,39.1043,30.0281,15426.667,-388.660,-8.88197,-31.6469
2008-05-28T03:53:11.223Z,38.9948,30.4345,15426.666,-390.897,-9.99380,-35.8949
2008-05-28T03:54:52.865Z,37.0067,27.7340,13051.700,-402.837,3.78844,-30.4810
2008-05-28T03:56:27.780Z,37.3457,28.3975,15968.567,-396.125,-0.273784,-31.9978
2008-05-28T03:58:04.787Z,42.2295,28.5132,15145.666,-388.818,4.49284,-35.3718
2008-05-28T03:59:41.738Z,37.6859,26.8306,14615.551,-394.897,-9.97046,-36.9417
