Time,IMF B_x,IMF B_y,IMF B_z,IMF B_tot,n,T,V_x,V_y,V_z,V_tot
2008-05-27T22:59:59.383Z,18.09,-2.53465,54.5636,57.54,0.47231483,18538613.853333335,3.0019656,-6.1739827,-8.4814228,10.91166314343705
2008-05-27T23:00:02.383Z,18.0212,-2.75051,54.4157,57.3882,0.47231483,17460002.16,9.3636089,1.8040708,-7.1416286,11.913635135587702
2008-05-27T23:00:05.383Z,17.8255,-2.86121,54.5078,57.4198,0.47231483,18362284.186666667,12.115255,-4.915609,-6.8646859,14.767075812819707
2008-05-27T23:00:08.383Z,18.0155,-2.80648,54.5205,57.4884,0.49784536,17335940.933333334,4.1722706,-1.3961454,-3.6393599,5.709816496113822
2008-05-27T23:00:11.383Z,18.1882,-3.00208,54.2749,57.32,0.47231483,18028803.133333337,4.3283636,-2.4926617,-5.2420284,7.240646072751962
2008-05-27T23:00:14.383Z,17.9014,-2.92557,54.3681,57.3141,0.47231483,18340027.266666666,4.8182341,1.0905603,-9.0095472,10.275049506419263
2008-05-27T23:00:17.384Z,17.5926,-2.09046,54.7618,57.5563,0.47231483,18613708.773333333,0.71029162,0.1141501,-5.2723364,5.321191177315208
2008-05-27T23:00:20.384Z,17.6366,-2.90259,54.4742,57.3316,0.44678425,18575950.0,-8.5323369,7.6138441,-4.5454928,12.305807561840803
2008-05-27T23:00:23.384Z,17.773,-2.48118,54.7908,57.6547,0.47231478,18149195.28,-2.6147694,8.810902,-10.841241,14.212723858882976
2008-05-27T23:00:26.384Z,17.4686,-3.01019,54.4743,57.2858,0.42125372,19975062.346666668,17.369162,-10.833118,-7.4329422,21.77826586146631
2008-05-27T23:00:29.384Z,17.5417,-3.10354,54.3869,57.2301,0.44678425,18481831.080000002,4.9689564,2.7896395,-11.418229,12.761213490162376
2008-05-27T23:00:32.384Z,17.2851,-2.2969,54.6595,57.3735,0.47231478,17621076.666666664,14.59903,-1.1855934,-4.8606893,15.432550311667807
2008-05-27T23:00:35.384Z,17.4489,-2.93265,54.4196,57.2238,0.44678425,18785446.386666667,-2.137875,4.6510349,-7.5798596,9.14641496502073
2008-05-27T23:00:38.384Z,17.4667,-2.6763,54.6676,57.4525,0.44678425,19021339.73333333,9.4046164,-8.689684,-4.7832383,13.668825344029816
2008-05-27T23:00:41.385Z,17.9646,-3.11248,54.459,57.4299,0.42125372,19482790.44,4.4145441,4.0224267,-5.7254496,8.27338439152067
2008-05-27T23:00:44.385Z,17.4158,-2.98534,54.6059,57.3936,0.42125372,19680741.346666668,0.67696712,0.19771377,-13.073975,13.092982758601408
2008-05-27T23:00:47.385Z,17.1622,-3.20463,54.3511,57.0864,0.42125372,19303847.293333333,5.5530514,-6.6717814,-4.9843056,10.00961284039594
2008-05-27T23:00:50.385Z,17.3712,-2.88256,54.5908,57.3605,0.44678425,19025294.560000002,5.4872071,-5.3190161,-9.0952559,11.879606639819116
2008-05-27T23:00:53.385Z,17.0892,-3.11026,54.4385,57.1425,0.42125367,19389444.080000002,-0.50426802,-8.1204228,-10.056827,12.935815474668907
2008-05-27T23:00:56.385Z,17.1376,-2.82284,54.5421,57.2408,0.42125367,20320403.626666665,4.2747005,3.7689212,1.7970934,5.975564915958428
2008-05-27T23:00:59.385Z,17.231,-2.98706,54.499,57.2361,0.37019262,21470369.240000002,4.9914632,7.7451833,-10.407935,13.900635963572967
2008-05-27T23:01:02.385Z,17.2283,-3.36457,54.3896,57.1521,0.4467842,18613331.773333333,2.4806629,4.2543444,-3.9774925,6.330369758932255
2008-05-27T23:01:05.386Z,17.1402,-3.1487,54.3384,57.0646,0.52337577,14990062.493333332,10.537747,-0.94223538,-7.2533017,12.827404449012889
2008-05-27T23:01:08.386Z,17.2803,-3.04283,54.4304,57.1886,0.39572314,20773382.46666667,1.6665406,-5.9599222,-4.733178,7.791084916825461
2008-05-27T23:01:11.386Z,17.115,-2.7729,54.5399,57.2294,0.47231472,17791790.000000004,5.3191568,3.8170414,-7.3036829,9.80851762582158
2008-05-27T23:01:14.386Z,17.4894,-3.06993,54.5083,57.3277,0.42125367,19168935.426666666,-0.80504857,0.49449939,-11.378893,11.418048815459601
2008-05-27T23:01:17.386Z,17.1662,-3.16157,54.278,57.0156,0.4467842,17646084.333333332,8.8334136,-14.86836,-6.1761974,18.364169985110454
